Matrix,Cores,Run,Type,Iteration,Runtime,Gflops
0-0_N1008246.bin,24,12,ITER,808,0.00340254,17.7793
0-0_N1008246.bin,24,12,ITER,809,0.00338412,17.8761
0-0_N1008246.bin,24,12,ITER,810,0.00341124,17.734
0-0_N1008246.bin,24,12,ITER,811,0.0034013,17.7858
0-0_N1008246.bin,24,12,ITER,812,0.00341631,17.7077
0-0_N1008246.bin,24,12,ITER,813,0.00339543,17.8165
0-0_N1008246.bin,24,12,ITER,814,0.00350494,17.2599
0-0_N1008246.bin,24,12,ITER,815,0.00341777,17.7001
0-0_N1008246.bin,24,12,ITER,816,0.00340414,17.771
0-0_N1008246.bin,24,12,ITER,817,0.00341481,17.7154
0-0_N1008246.bin,24,12,ITER,818,0.00340011,17.792
0-0_N1008246.bin,24,12,ITER,819,0.00342826,17.6459
0-0_N1008246.bin,24,12,ITER,820,0.00338456,17.8737
0-0_N1008246.bin,24,12,ITER,821,0.00339771,17.8046
0-0_N1008246.bin,24,12,ITER,822,0.00340082,17.7883
0-0_N1008246.bin,24,12,ITER,823,0.00339435,17.8222
0-0_N1008246.bin,24,12,ITER,824,0.00341862,17.6957
0-0_N1008246.bin,24,12,ITER,825,0.00342269,17.6746
0-0_N1008246.bin,24,12,ITER,826,0.00342489,17.6633
0-0_N1008246.bin,24,12,ITER,827,0.0033805,17.8952
0-0_N1008246.bin,24,12,ITER,828,0.00339259,17.8314
0-0_N1008246.bin,24,12,ITER,829,0.00341724,17.7028
0-0_N1008246.bin,24,12,ITER,830,0.00340151,17.7847
0-0_N1008246.bin,24,12,ITER,831,0.00341662,17.706
0-0_N1008246.bin,24,12,ITER,832,0.00341082,17.7361
0-0_N1008246.bin,24,12,ITER,833,0.00338929,17.8488
0-0_N1008246.bin,24,12,ITER,834,0.00342158,17.6803
0-0_N1008246.bin,24,12,ITER,835,0.00340609,17.7608
0-0_N1008246.bin,24,12,ITER,836,0.00338362,17.8787
0-0_N1008246.bin,24,12,ITER,837,0.00337281,17.936
0-0_N1008246.bin,24,12,ITER,838,0.00339801,17.803
0-0_N1008246.bin,24,12,ITER,839,0.00340705,17.7557
0-0_N1008246.bin,24,12,ITER,840,0.00338932,17.8486
0-0_N1008246.bin,24,12,ITER,841,0.00339801,17.803
0-0_N1008246.bin,24,12,ITER,842,0.0033829,17.8825
0-0_N1008246.bin,24,12,ITER,843,0.00339318,17.8283
0-0_N1008246.bin,24,12,ITER,844,0.00340584,17.7621
0-0_N1008246.bin,24,12,ITER,845,0.00341213,17.7293
0-0_N1008246.bin,24,12,ITER,846,0.00337842,17.9062
0-0_N1008246.bin,24,12,ITER,847,0.00338779,17.8567
0-0_N1008246.bin,24,12,ITER,848,0.0033646,17.9798
0-0_N1008246.bin,24,12,ITER,849,0.00337839,17.9064
0-0_N1008246.bin,24,12,ITER,850,0.00341612,17.7086
0-0_N1008246.bin,24,12,ITER,851,0.00338478,17.8726
0-0_N1008246.bin,24,12,ITER,852,0.00337515,17.9236
0-0_N1008246.bin,24,12,ITER,853,0.00340416,17.7708
0-0_N1008246.bin,24,12,ITER,854,0.00338362,17.8787
0-0_N1008246.bin,24,12,ITER,855,0.00338483,17.8723
0-0_N1008246.bin,24,12,ITER,856,0.00338232,17.8856
0-0_N1008246.bin,24,12,ITER,857,0.00340443,17.7694
0-0_N1008246.bin,24,12,ITER,858,0.00341348,17.7223
0-0_N1008246.bin,24,12,ITER,859,0.00338088,17.8932
0-0_N1008246.bin,24,12,ITER,860,0.00341796,17.6991
0-0_N1008246.bin,24,12,ITER,861,0.00339609,17.8131
0-0_N1008246.bin,24,12,ITER,862,0.00344205,17.5752
0-0_N1008246.bin,24,12,ITER,863,0.0034069,17.7565
0-0_N1008246.bin,24,12,ITER,864,0.00339829,17.8015
0-0_N1008246.bin,24,12,ITER,865,0.00340547,17.764
0-0_N1008246.bin,24,12,ITER,866,0.00340168,17.7838
0-0_N1008246.bin,24,12,ITER,867,0.00339715,17.8075
0-0_N1008246.bin,24,12,ITER,868,0.00339459,17.8209
0-0_N1008246.bin,24,12,ITER,869,0.00339491,17.8192
0-0_N1008246.bin,24,12,ITER,870,0.00341018,17.7395
0-0_N1008246.bin,24,12,ITER,871,0.00343318,17.6206
0-0_N1008246.bin,24,12,ITER,872,0.00340868,17.7472
0-0_N1008246.bin,24,12,ITER,873,0.00339842,17.8009
0-0_N1008246.bin,24,12,ITER,874,0.00340043,17.7903
0-0_N1008246.bin,24,12,ITER,875,0.00341097,17.7354
0-0_N1008246.bin,24,12,ITER,876,0.00338698,17.861
0-0_N1008246.bin,24,12,ITER,877,0.00337755,17.9108
0-0_N1008246.bin,24,12,ITER,878,0.00339581,17.8146
0-0_N1008246.bin,24,12,ITER,879,0.00339116,17.839
0-0_N1008246.bin,24,12,ITER,880,0.00340265,17.7787
0-0_N1008246.bin,24,12,ITER,881,0.00339329,17.8278
0-0_N1008246.bin,24,12,ITER,882,0.00341463,17.7163
0-0_N1008246.bin,24,12,ITER,883,0.00339425,17.8227
0-0_N1008246.bin,24,12,ITER,884,0.00338706,17.8605
0-0_N1008246.bin,24,12,ITER,885,0.0033802,17.8968
0-0_N1008246.bin,24,12,ITER,886,0.00337181,17.9413
0-0_N1008246.bin,24,12,ITER,887,0.00338925,17.849
0-0_N1008246.bin,24,12,ITER,888,0.00338683,17.8618
0-0_N1008246.bin,24,12,ITER,889,0.00339793,17.8034
0-0_N1008246.bin,24,12,ITER,890,0.00338713,17.8602
0-0_N1008246.bin,24,12,ITER,891,0.00341287,17.7255
0-0_N1008246.bin,24,12,ITER,892,0.00338764,17.8575
0-0_N1008246.bin,24,12,ITER,893,0.00337616,17.9182
0-0_N1008246.bin,24,12,ITER,894,0.00338983,17.846
0-0_N1008246.bin,24,12,ITER,895,0.00337898,17.9033
0-0_N1008246.bin,24,12,ITER,896,0.00341313,17.7241
0-0_N1008246.bin,24,12,ITER,897,0.00340068,17.789
0-0_N1008246.bin,24,12,ITER,898,0.00339748,17.8058
0-0_N1008246.bin,24,12,ITER,899,0.0033903,17.8435
0-0_N1008246.bin,24,12,ITER,900,0.00338743,17.8586
0-0_N1008246.bin,24,12,ITER,901,0.00339663,17.8103
0-0_N1008246.bin,24,12,ITER,902,0.0033916,17.8366
0-0_N1008246.bin,24,12,ITER,903,0.00340196,17.7823
0-0_N1008246.bin,24,12,ITER,904,0.00338934,17.8486
0-0_N1008246.bin,24,12,ITER,905,0.00340005,17.7923
0-0_N1008246.bin,24,12,ITER,906,0.00341292,17.7252
0-0_N1008246.bin,24,12,ITER,907,0.00339422,17.8229
0-0_N1008246.bin,24,12,ITER,908,0.00338637,17.8642
0-0_N1008246.bin,24,12,ITER,909,0.00339013,17.8444
0-0_N1008246.bin,24,12,ITER,910,0.0033948,17.8198
0-0_N1008246.bin,24,12,ITER,911,0.00339869,17.7994
0-0_N1008246.bin,24,12,ITER,912,0.00339355,17.8264
0-0_N1008246.bin,24,12,ITER,913,0.00340911,17.745
0-0_N1008246.bin,24,12,ITER,914,0.00339668,17.81
0-0_N1008246.bin,24,12,ITER,915,0.00337745,17.9114
0-0_N1008246.bin,24,12,ITER,916,0.00339267,17.831
0-0_N1008246.bin,24,12,ITER,917,0.00337087,17.9463
0-0_N1008246.bin,24,12,ITER,918,0.00339924,17.7966
0-0_N1008246.bin,24,12,ITER,919,0.00339307,17.8289
0-0_N1008246.bin,24,12,ITER,920,0.00338549,17.8688
0-0_N1008246.bin,24,12,ITER,921,0.00343836,17.5941
0-0_N1008246.bin,24,12,ITER,922,0.00338068,17.8942
0-0_N1008246.bin,24,12,ITER,923,0.00343069,17.6334
0-0_N1008246.bin,24,12,ITER,924,0.00338422,17.8756
0-0_N1008246.bin,24,12,ITER,925,0.00339542,17.8166
0-0_N1008246.bin,24,12,ITER,926,0.00337692,17.9142
0-0_N1008246.bin,24,12,ITER,927,0.00340687,17.7567
0-0_N1008246.bin,24,12,ITER,928,0.00339182,17.8355
0-0_N1008246.bin,24,12,ITER,929,0.00337109,17.9452
0-0_N1008246.bin,24,12,ITER,930,0.00337425,17.9283
0-0_N1008246.bin,24,12,ITER,931,0.00341907,17.6933
0-0_N1008246.bin,24,12,ITER,932,0.00337987,17.8985
0-0_N1008246.bin,24,12,ITER,933,0.00339648,17.811
0-0_N1008246.bin,24,12,ITER,934,0.00341374,17.721
0-0_N1008246.bin,24,12,ITER,935,0.00340485,17.7672
0-0_N1008246.bin,24,12,ITER,936,0.00338948,17.8478
0-0_N1008246.bin,24,12,ITER,937,0.00337421,17.9285
0-0_N1008246.bin,24,12,ITER,938,0.00341116,17.7344
0-0_N1008246.bin,24,12,ITER,939,0.00337341,17.9328
0-0_N1008246.bin,24,12,ITER,940,0.00340885,17.7464
0-0_N1008246.bin,24,12,ITER,941,0.00340551,17.7638
0-0_N1008246.bin,24,12,ITER,942,0.00339559,17.8157
0-0_N1008246.bin,24,12,ITER,943,0.00339492,17.8192
0-0_N1008246.bin,24,12,ITER,944,0.00338173,17.8887
0-0_N1008246.bin,24,12,ITER,945,0.00339637,17.8116
0-0_N1008246.bin,24,12,ITER,946,0.00340277,17.7781
0-0_N1008246.bin,24,12,ITER,947,0.00340613,17.7606
0-0_N1008246.bin,24,12,ITER,948,0.00339939,17.7958
0-0_N1008246.bin,24,12,ITER,949,0.00338655,17.8632
0-0_N1008246.bin,24,12,ITER,950,0.00337448,17.9271
0-0_N1008246.bin,24,12,ITER,951,0.00337956,17.9002
0-0_N1008246.bin,24,12,ITER,952,0.00338231,17.8856
0-0_N1008246.bin,24,12,ITER,953,0.00339294,17.8296
0-0_N1008246.bin,24,12,ITER,954,0.00340046,17.7902
0-0_N1008246.bin,24,12,ITER,955,0.00339974,17.7939
0-0_N1008246.bin,24,12,ITER,956,0.00340693,17.7564
0-0_N1008246.bin,24,12,ITER,957,0.00341346,17.7224
0-0_N1008246.bin,24,12,ITER,958,0.00340208,17.7817
0-0_N1008246.bin,24,12,ITER,959,0.00338932,17.8486
0-0_N1008246.bin,24,12,ITER,960,0.00339856,17.8001
0-0_N1008246.bin,24,12,ITER,961,0.00337745,17.9114
0-0_N1008246.bin,24,12,ITER,962,0.00340139,17.7853
0-0_N1008246.bin,24,12,ITER,963,0.00339667,17.81
0-0_N1008246.bin,24,12,ITER,964,0.00339868,17.7995
0-0_N1008246.bin,24,12,ITER,965,0.00339276,17.8305
0-0_N1008246.bin,24,12,ITER,966,0.00337687,17.9145
0-0_N1008246.bin,24,12,ITER,967,0.0034109,17.7357
0-0_N1008246.bin,24,12,ITER,968,0.00340759,17.7529
0-0_N1008246.bin,24,12,ITER,969,0.00340226,17.7807
0-0_N1008246.bin,24,12,ITER,970,0.00341505,17.7141
0-0_N1008246.bin,24,12,ITER,971,0.00337921,17.902
0-0_N1008246.bin,24,12,ITER,972,0.00340231,17.7805
0-0_N1008246.bin,24,12,ITER,973,0.00339358,17.8262
0-0_N1008246.bin,24,12,ITER,974,0.00340079,17.7884
0-0_N1008246.bin,24,12,ITER,975,0.0033794,17.901
0-0_N1008246.bin,24,12,ITER,976,0.0033836,17.8788
0-0_N1008246.bin,24,12,ITER,977,0.00339916,17.797
0-0_N1008246.bin,24,12,ITER,978,0.0033733,17.9334
0-0_N1008246.bin,24,12,ITER,979,0.00340569,17.7628
0-0_N1008246.bin,24,12,ITER,980,0.00340571,17.7627
0-0_N1008246.bin,24,12,ITER,981,0.0033821,17.8867
0-0_N1008246.bin,24,12,ITER,982,0.003397,17.8083
0-0_N1008246.bin,24,12,ITER,983,0.00340414,17.771
0-0_N1008246.bin,24,12,ITER,984,0.00341328,17.7234
0-0_N1008246.bin,24,12,ITER,985,0.00338827,17.8542
0-0_N1008246.bin,24,12,ITER,986,0.0034027,17.7784
0-0_N1008246.bin,24,12,ITER,987,0.00340795,17.7511
0-0_N1008246.bin,24,12,ITER,988,0.00337318,17.934
0-0_N1008246.bin,24,12,ITER,989,0.00341068,17.7369
0-0_N1008246.bin,24,12,ITER,990,0.00338322,17.8808
0-0_N1008246.bin,24,12,ITER,991,0.00338682,17.8618
0-0_N1008246.bin,24,12,ITER,992,0.00341194,17.7303
0-0_N1008246.bin,24,12,ITER,993,0.00337689,17.9144
0-0_N1008246.bin,24,12,ITER,994,0.00341475,17.7157
0-0_N1008246.bin,24,12,ITER,995,0.00339044,17.8428
0-0_N1008246.bin,24,12,ITER,996,0.00341885,17.6945
0-0_N1008246.bin,24,12,ITER,997,0.00339089,17.8404
0-0_N1008246.bin,24,12,ITER,998,0.00339793,17.8034
0-0_N1008246.bin,24,12,ITER,999,0.00339598,17.8136
0-0_N1008246.bin,24,12,ITER,1000,0.0033633,17.9867
0-0_N1008246.bin,24,13,IO_LOAD,1,0.062268,0
0-0_N1008246.bin,24,13,ITER,1,0.00530427,11.4049
0-0_N1008246.bin,24,13,ITER,2,0.00425659,14.212
0-0_N1008246.bin,24,13,ITER,3,0.00404399,14.9592
0-0_N1008246.bin,24,13,ITER,4,0.00363032,16.6637
0-0_N1008246.bin,24,13,ITER,5,0.00353085,17.1332
0-0_N1008246.bin,24,13,ITER,6,0.00350058,17.2814
0-0_N1008246.bin,24,13,ITER,7,0.0034599,17.4845
0-0_N1008246.bin,24,13,ITER,8,0.00349089,17.3293
0-0_N1008246.bin,24,13,ITER,9,0.0034356,17.6082
0-0_N1008246.bin,24,13,ITER,10,0.00346537,17.4569
0-0_N1008246.bin,24,13,ITER,11,0.003436,17.6061
0-0_N1008246.bin,24,13,ITER,12,0.0034596,17.4861
0-0_N1008246.bin,24,13,ITER,13,0.00340115,17.7865
0-0_N1008246.bin,24,13,ITER,14,0.00341316,17.724
0-0_N1008246.bin,24,13,ITER,15,0.00341847,17.6964
0-0_N1008246.bin,24,13,ITER,16,0.0034026,17.779
0-0_N1008246.bin,24,13,ITER,17,0.00343478,17.6124
0-0_N1008246.bin,24,13,ITER,18,0.0034274,17.6503
0-0_N1008246.bin,24,13,ITER,19,0.00337679,17.9149
0-0_N1008246.bin,24,13,ITER,20,0.00337118,17.9447
0-0_N1008246.bin,24,13,ITER,21,0.0033566,18.0226
0-0_N1008246.bin,24,13,ITER,22,0.00337848,17.9059
0-0_N1008246.bin,24,13,ITER,23,0.0033706,17.9478
0-0_N1008246.bin,24,13,ITER,24,0.00336835,17.9597
0-0_N1008246.bin,24,13,ITER,25,0.00335872,18.0112
0-0_N1008246.bin,24,13,ITER,26,0.00346138,17.477
0-0_N1008246.bin,24,13,ITER,27,0.0033919,17.8351
0-0_N1008246.bin,24,13,ITER,28,0.00335063,18.0548
0-0_N1008246.bin,24,13,ITER,29,0.00338017,17.8969
0-0_N1008246.bin,24,13,ITER,30,0.00335209,18.0469
0-0_N1008246.bin,24,13,ITER,31,0.00338318,17.8811
0-0_N1008246.bin,24,13,ITER,32,0.00336867,17.958
0-0_N1008246.bin,24,13,ITER,33,0.00336683,17.9679
0-0_N1008246.bin,24,13,ITER,34,0.0033785,17.9058
0-0_N1008246.bin,24,13,ITER,35,0.00334906,18.0632
0-0_N1008246.bin,24,13,ITER,36,0.00334764,18.0708
0-0_N1008246.bin,24,13,ITER,37,0.00336521,17.9765
0-0_N1008246.bin,24,13,ITER,38,0.00335311,18.0414
0-0_N1008246.bin,24,13,ITER,39,0.00336432,17.9813
0-0_N1008246.bin,24,13,ITER,40,0.00336581,17.9733
0-0_N1008246.bin,24,13,ITER,41,0.00337118,17.9447
0-0_N1008246.bin,24,13,ITER,42,0.00338302,17.8819
0-0_N1008246.bin,24,13,ITER,43,0.00335786,18.0159
0-0_N1008246.bin,24,13,ITER,44,0.00335941,18.0075
0-0_N1008246.bin,24,13,ITER,45,0.00335732,18.0188
0-0_N1008246.bin,24,13,ITER,46,0.00337276,17.9363
0-0_N1008246.bin,24,13,ITER,47,0.00336607,17.9719
0-0_N1008246.bin,24,13,ITER,48,0.00333664,18.1305
0-0_N1008246.bin,24,13,ITER,49,0.00336343,17.986
0-0_N1008246.bin,24,13,ITER,50,0.00338136,17.8906
0-0_N1008246.bin,24,13,ITER,51,0.00341142,17.733
0-0_N1008246.bin,24,13,ITER,52,0.00337208,17.9399
0-0_N1008246.bin,24,13,ITER,53,0.00344273,17.5718
0-0_N1008246.bin,24,13,ITER,54,0.00337819,17.9075
0-0_N1008246.bin,24,13,ITER,55,0.00338505,17.8712
0-0_N1008246.bin,24,13,ITER,56,0.00337977,17.8991
0-0_N1008246.bin,24,13,ITER,57,0.00344159,17.5775
0-0_N1008246.bin,24,13,ITER,58,0.0034537,17.5159
0-0_N1008246.bin,24,13,ITER,59,0.00342979,17.6381
0-0_N1008246.bin,24,13,ITER,60,0.00343537,17.6094
0-0_N1008246.bin,24,13,ITER,61,0.00342495,17.663
0-0_N1008246.bin,24,13,ITER,62,0.00343316,17.6207
0-0_N1008246.bin,24,13,ITER,63,0.00344182,17.5764
0-0_N1008246.bin,24,13,ITER,64,0.00343659,17.6032
0-0_N1008246.bin,24,13,ITER,65,0.00344066,17.5823
0-0_N1008246.bin,24,13,ITER,66,0.00342595,17.6578
0-0_N1008246.bin,24,13,ITER,67,0.00340393,17.772
0-0_N1008246.bin,24,13,ITER,68,0.00338569,17.8678
0-0_N1008246.bin,24,13,ITER,69,0.0033535,18.0393
0-0_N1008246.bin,24,13,ITER,70,0.00336688,17.9676
0-0_N1008246.bin,24,13,ITER,71,0.00335666,18.0223
0-0_N1008246.bin,24,13,ITER,72,0.00335995,18.0047
0-0_N1008246.bin,24,13,ITER,73,0.00335394,18.0369
0-0_N1008246.bin,24,13,ITER,74,0.00338299,17.8821
0-0_N1008246.bin,24,13,ITER,75,0.00335152,18.0499
0-0_N1008246.bin,24,13,ITER,76,0.00334786,18.0697
0-0_N1008246.bin,24,13,ITER,77,0.00339261,17.8313
0-0_N1008246.bin,24,13,ITER,78,0.00338444,17.8744
0-0_N1008246.bin,24,13,ITER,79,0.00338908,17.8499
0-0_N1008246.bin,24,13,ITER,80,0.00336241,17.9915
0-0_N1008246.bin,24,13,ITER,81,0.00341647,17.7068
0-0_N1008246.bin,24,13,ITER,82,0.00339547,17.8163
0-0_N1008246.bin,24,13,ITER,83,0.00338707,17.8605
0-0_N1008246.bin,24,13,ITER,84,0.00339158,17.8368
0-0_N1008246.bin,24,13,ITER,85,0.00334894,18.0639
0-0_N1008246.bin,24,13,ITER,86,0.00342224,17.677
0-0_N1008246.bin,24,13,ITER,87,0.0033523,18.0457
0-0_N1008246.bin,24,13,ITER,88,0.00335166,18.0492
0-0_N1008246.bin,24,13,ITER,89,0.00336772,17.9631
0-0_N1008246.bin,24,13,ITER,90,0.00336222,17.9925
0-0_N1008246.bin,24,13,ITER,91,0.0033645,17.9803
0-0_N1008246.bin,24,13,ITER,92,0.00337431,17.928
0-0_N1008246.bin,24,13,ITER,93,0.00334934,18.0617
0-0_N1008246.bin,24,13,ITER,94,0.00337488,17.925
0-0_N1008246.bin,24,13,ITER,95,0.00336622,17.9711
0-0_N1008246.bin,24,13,ITER,96,0.00334755,18.0713
0-0_N1008246.bin,24,13,ITER,97,0.00337374,17.9311
0-0_N1008246.bin,24,13,ITER,98,0.00335526,18.0298
0-0_N1008246.bin,24,13,ITER,99,0.00337785,17.9093
0-0_N1008246.bin,24,13,ITER,100,0.00335526,18.0299
0-0_N1008246.bin,24,13,ITER,101,0.00337224,17.939
0-0_N1008246.bin,24,13,ITER,102,0.00339199,17.8346
0-0_N1008246.bin,24,13,ITER,103,0.0033723,17.9387
0-0_N1008246.bin,24,13,ITER,104,0.00337115,17.9448
0-0_N1008246.bin,24,13,ITER,105,0.00335069,18.0544
0-0_N1008246.bin,24,13,ITER,106,0.00336336,17.9864
0-0_N1008246.bin,24,13,ITER,107,0.00337057,17.9479
0-0_N1008246.bin,24,13,ITER,108,0.00337656,17.9161
0-0_N1008246.bin,24,13,ITER,109,0.003334,18.1448
0-0_N1008246.bin,24,13,ITER,110,0.00337115,17.9449
0-0_N1008246.bin,24,13,ITER,111,0.00336451,17.9803
0-0_N1008246.bin,24,13,ITER,112,0.00335048,18.0556
0-0_N1008246.bin,24,13,ITER,113,0.00336462,17.9797
0-0_N1008246.bin,24,13,ITER,114,0.00336667,17.9687
0-0_N1008246.bin,24,13,ITER,115,0.00338591,17.8666
0-0_N1008246.bin,24,13,ITER,116,0.0033783,17.9069
0-0_N1008246.bin,24,13,ITER,117,0.00335125,18.0514
0-0_N1008246.bin,24,13,ITER,118,0.00335243,18.045
0-0_N1008246.bin,24,13,ITER,119,0.0033609,17.9996
0-0_N1008246.bin,24,13,ITER,120,0.00336638,17.9703
0-0_N1008246.bin,24,13,ITER,121,0.00333802,18.123
0-0_N1008246.bin,24,13,ITER,122,0.00335086,18.0535
0-0_N1008246.bin,24,13,ITER,123,0.0033609,17.9996
0-0_N1008246.bin,24,13,ITER,124,0.00334066,18.1086
0-0_N1008246.bin,24,13,ITER,125,0.00335774,18.0165
0-0_N1008246.bin,24,13,ITER,126,0.00337291,17.9355
0-0_N1008246.bin,24,13,ITER,127,0.00336255,17.9908
0-0_N1008246.bin,24,13,ITER,128,0.00336582,17.9733
0-0_N1008246.bin,24,13,ITER,129,0.00335462,18.0332
0-0_N1008246.bin,24,13,ITER,130,0.00334168,18.1031
0-0_N1008246.bin,24,13,ITER,131,0.00340245,17.7797
0-0_N1008246.bin,24,13,ITER,132,0.0033575,18.0178
0-0_N1008246.bin,24,13,ITER,133,0.0033341,18.1442
0-0_N1008246.bin,24,13,ITER,134,0.00336732,17.9652
0-0_N1008246.bin,24,13,ITER,135,0.00335246,18.0449
0-0_N1008246.bin,24,13,ITER,136,0.00338522,17.8703
0-0_N1008246.bin,24,13,ITER,137,0.0033541,18.036
0-0_N1008246.bin,24,13,ITER,138,0.00336542,17.9754
0-0_N1008246.bin,24,13,ITER,139,0.00337874,17.9045
0-0_N1008246.bin,24,13,ITER,140,0.00335891,18.0102
0-0_N1008246.bin,24,13,ITER,141,0.00336481,17.9787
0-0_N1008246.bin,24,13,ITER,142,0.00337214,17.9396
0-0_N1008246.bin,24,13,ITER,143,0.00336929,17.9548
0-0_N1008246.bin,24,13,ITER,144,0.00337043,17.9487
0-0_N1008246.bin,24,13,ITER,145,0.00335145,18.0503
0-0_N1008246.bin,24,13,ITER,146,0.00336477,17.9789
0-0_N1008246.bin,24,13,ITER,147,0.00334439,18.0884
0-0_N1008246.bin,24,13,ITER,148,0.00337686,17.9145
0-0_N1008246.bin,24,13,ITER,149,0.00337273,17.9364
0-0_N1008246.bin,24,13,ITER,150,0.00335528,18.0297
0-0_N1008246.bin,24,13,ITER,151,0.00337902,17.903
0-0_N1008246.bin,24,13,ITER,152,0.00335467,18.033
0-0_N1008246.bin,24,13,ITER,153,0.00336479,17.9788
0-0_N1008246.bin,24,13,ITER,154,0.00337239,17.9382
0-0_N1008246.bin,24,13,ITER,155,0.00336356,17.9854
0-0_N1008246.bin,24,13,ITER,156,0.00337975,17.8992
0-0_N1008246.bin,24,13,ITER,157,0.00334869,18.0652
0-0_N1008246.bin,24,13,ITER,158,0.00334663,18.0763
0-0_N1008246.bin,24,13,ITER,159,0.0033568,18.0216
0-0_N1008246.bin,24,13,ITER,160,0.00335534,18.0294
0-0_N1008246.bin,24,13,ITER,161,0.00337168,17.942
0-0_N1008246.bin,24,13,ITER,162,0.00334606,18.0794
0-0_N1008246.bin,24,13,ITER,163,0.00336287,17.989
0-0_N1008246.bin,24,13,ITER,164,0.00339347,17.8268
0-0_N1008246.bin,24,13,ITER,165,0.00337546,17.9219
0-0_N1008246.bin,24,13,ITER,166,0.00335785,18.0159
0-0_N1008246.bin,24,13,ITER,167,0.00339353,17.8265
0-0_N1008246.bin,24,13,ITER,168,0.00336475,17.979
0-0_N1008246.bin,24,13,ITER,169,0.00336401,17.9829
0-0_N1008246.bin,24,13,ITER,170,0.00335745,18.0181
0-0_N1008246.bin,24,13,ITER,171,0.00334089,18.1074
0-0_N1008246.bin,24,13,ITER,172,0.00336889,17.9569
0-0_N1008246.bin,24,13,ITER,173,0.00335639,18.0238
0-0_N1008246.bin,24,13,ITER,174,0.00335566,18.0277
0-0_N1008246.bin,24,13,ITER,175,0.00337517,17.9234
0-0_N1008246.bin,24,13,ITER,176,0.00336584,17.9731
0-0_N1008246.bin,24,13,ITER,177,0.00338531,17.8698
0-0_N1008246.bin,24,13,ITER,178,0.00336046,18.0019
0-0_N1008246.bin,24,13,ITER,179,0.00336782,17.9626
0-0_N1008246.bin,24,13,ITER,180,0.00335772,18.0166
0-0_N1008246.bin,24,13,ITER,181,0.00336333,17.9866
0-0_N1008246.bin,24,13,ITER,182,0.00337607,17.9187
0-0_N1008246.bin,24,13,ITER,183,0.00337325,17.9337
0-0_N1008246.bin,24,13,ITER,184,0.00334544,18.0828
0-0_N1008246.bin,24,13,ITER,185,0.00338383,17.8776
0-0_N1008246.bin,24,13,ITER,186,0.00336455,17.9801
0-0_N1008246.bin,24,13,ITER,187,0.00334658,18.0766
0-0_N1008246.bin,24,13,ITER,188,0.0033926,17.8314
0-0_N1008246.bin,24,13,ITER,189,0.00334861,18.0657
0-0_N1008246.bin,24,13,ITER,190,0.00337437,17.9277
0-0_N1008246.bin,24,13,ITER,191,0.00338742,17.8586
0-0_N1008246.bin,24,13,ITER,192,0.0033923,17.833
0-0_N1008246.bin,24,13,ITER,193,0.00336382,17.984
0-0_N1008246.bin,24,13,ITER,194,0.00336895,17.9566
0-0_N1008246.bin,24,13,ITER,195,0.00336796,17.9619
0-0_N1008246.bin,24,13,ITER,196,0.00337148,17.9431
0-0_N1008246.bin,24,13,ITER,197,0.00334912,18.0629
0-0_N1008246.bin,24,13,ITER,198,0.00338978,17.8462
0-0_N1008246.bin,24,13,ITER,199,0.00334628,18.0782
0-0_N1008246.bin,24,13,ITER,200,0.00335364,18.0385
0-0_N1008246.bin,24,13,ITER,201,0.00337763,17.9104
0-0_N1008246.bin,24,13,ITER,202,0.00338883,17.8512
0-0_N1008246.bin,24,13,ITER,203,0.00336224,17.9924
0-0_N1008246.bin,24,13,ITER,204,0.0033405,18.1095
0-0_N1008246.bin,24,13,ITER,205,0.00334798,18.069
0-0_N1008246.bin,24,13,ITER,206,0.00336716,17.9661
0-0_N1008246.bin,24,13,ITER,207,0.00340448,17.7692
0-0_N1008246.bin,24,13,ITER,208,0.00339731,17.8067
0-0_N1008246.bin,24,13,ITER,209,0.00335759,18.0173
0-0_N1008246.bin,24,13,ITER,210,0.00335876,18.011
0-0_N1008246.bin,24,13,ITER,211,0.00335759,18.0173
0-0_N1008246.bin,24,13,ITER,212,0.00334311,18.0954
0-0_N1008246.bin,24,13,ITER,213,0.00337226,17.9389
0-0_N1008246.bin,24,13,ITER,214,0.00336684,17.9678
0-0_N1008246.bin,24,13,ITER,215,0.00338704,17.8606
0-0_N1008246.bin,24,13,ITER,216,0.00337749,17.9112
0-0_N1008246.bin,24,13,ITER,217,0.00337534,17.9226
0-0_N1008246.bin,24,13,ITER,218,0.00336163,17.9956
0-0_N1008246.bin,24,13,ITER,219,0.00335246,18.0449
0-0_N1008246.bin,24,13,ITER,220,0.0033779,17.909
0-0_N1008246.bin,24,13,ITER,221,0.00337529,17.9228
0-0_N1008246.bin,24,13,ITER,222,0.0033487,18.0652
0-0_N1008246.bin,24,13,ITER,223,0.00338061,17.8946
0-0_N1008246.bin,24,13,ITER,224,0.00338052,17.8951
0-0_N1008246.bin,24,13,ITER,225,0.00336586,17.973
0-0_N1008246.bin,24,13,ITER,226,0.00335603,18.0257
0-0_N1008246.bin,24,13,ITER,227,0.00337035,17.9491
0-0_N1008246.bin,24,13,ITER,228,0.00334887,18.0643
0-0_N1008246.bin,24,13,ITER,229,0.00337308,17.9346
0-0_N1008246.bin,24,13,ITER,230,0.00338034,17.8961
