Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,SpMV_GFLOPS,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
1-0_N201649.bin,8,membind,14,7805,0.011550,10.248029,0.001181,297703173759,590464531868,24983658586,69036
1-0_N201649.bin,8,membind,15,7805,0.011648,10.250244,0.001180,297788149207,590468193047,24978684032,85214
1-0_N201649.bin,8,interleave,1,7818,0.011919,10.252182,0.001180,297832407111,591426949418,25367661439,70845
1-0_N201649.bin,8,interleave,2,7818,0.011631,10.257016,0.001180,297990324816,591437305786,25302020159,97437
1-0_N201649.bin,8,interleave,3,7818,0.011688,10.252510,0.001180,297850651594,591425408388,25194777608,60208
1-0_N201649.bin,8,interleave,4,7818,0.011640,10.263377,0.001179,298122256996,591445066514,25111650820,109951
1-0_N201649.bin,8,interleave,5,7818,0.011697,10.257846,0.001179,297962656203,591449727490,25419910400,48533
1-0_N201649.bin,8,interleave,6,7818,0.011684,10.268157,0.001178,298269292078,591448376311,24914674261,67435
1-0_N201649.bin,8,interleave,7,7818,0.011654,10.254463,0.001180,297908908561,591435571876,25356137498,57840
1-0_N201649.bin,8,interleave,8,7818,0.011668,10.267548,0.001178,298313096643,591458648534,25026773288,29100
1-0_N201649.bin,8,interleave,9,7818,0.011649,10.263512,0.001179,298130536738,591448198530,25148994572,57084
1-0_N201649.bin,8,interleave,10,7818,0.011672,10.285641,0.001176,298770693050,591488015325,24941036564,45225
1-0_N201649.bin,8,interleave,11,7818,0.011807,10.258706,0.001179,298006788283,591441610591,25095828871,35262
1-0_N201649.bin,8,interleave,12,7818,0.011744,10.265648,0.001179,298229258331,591447539517,25318244028,32679
1-0_N201649.bin,8,interleave,13,7818,0.011664,10.269441,0.001178,298391255845,591456742653,24963029487,103914
1-0_N201649.bin,8,interleave,14,7818,0.011718,10.269948,0.001178,298384258608,591462555730,24868447057,75520
1-0_N201649.bin,8,interleave,15,7818,0.011601,10.259320,0.001179,298053400702,591428640835,25026060749,90233
1-0_N201649.bin,24,membind,1,30930,0.011777,9.958954,0.001215,869899186573,2340354101667,96250784172,49856
1-0_N201649.bin,24,membind,2,30930,0.019944,9.999216,0.001210,872649498092,2340392000934,96604622128,15769
1-0_N201649.bin,24,membind,3,30930,0.021055,9.978130,0.001213,871214079725,2340367868654,96224173082,13975
1-0_N201649.bin,24,membind,4,30930,0.021330,9.992480,0.001211,871980469954,2340358067055,96667770022,23432
1-0_N201649.bin,24,membind,5,30930,0.020181,10.013094,0.001208,873915909350,2340412786121,97312806715,35626
1-0_N201649.bin,24,membind,6,30930,0.021986,9.991921,0.001211,872518999068,2340399762384,96503143761,27764
1-0_N201649.bin,24,membind,7,30930,0.023810,9.989447,0.001211,872367935390,2340348645958,96655798364,13488
1-0_N201649.bin,24,membind,8,30930,0.020039,9.998057,0.001210,873436953545,2340401430206,96955633101,13171
1-0_N201649.bin,24,membind,9,30930,0.020798,9.999430,0.001210,873255761222,2340387321959,96982107385,25791
1-0_N201649.bin,24,membind,10,30930,0.023277,9.995656,0.001210,873452227208,2340374205395,97195532165,69798
1-0_N201649.bin,24,membind,11,30930,0.021016,9.997302,0.001210,872956661913,2340427280571,97236810455,36945
1-0_N201649.bin,24,membind,12,30930,0.020659,10.005052,0.001209,874013439136,2340377880635,97372503985,68322
1-0_N201649.bin,24,membind,13,30930,0.020862,9.991850,0.001211,873074320248,2340400358469,96454936593,18682
1-0_N201649.bin,24,membind,14,30930,0.022525,9.982855,0.001212,872323384209,2340357921067,96558789456,22343
1-0_N201649.bin,24,membind,15,30930,0.019812,9.986299,0.001212,872811016596,2340362841579,96352796481,39633
1-0_N201649.bin,24,interleave,1,30855,0.018256,9.963798,0.001214,869709700026,2334723195604,95766553514,37482
1-0_N201649.bin,24,interleave,2,30855,0.020495,9.975304,0.001213,870641612624,2334712077538,96827430597,38114
1-0_N201649.bin,24,interleave,3,30855,0.023248,9.960392,0.001215,869807346152,2334728422497,96039564415,21009
1-0_N201649.bin,24,interleave,4,30855,0.022780,9.975925,0.001213,870985754956,2334731224771,96624535396,37027
1-0_N201649.bin,24,interleave,5,30855,0.021960,9.975936,0.001213,871232527493,2334695857589,96530740809,19480
1-0_N201649.bin,24,interleave,6,30855,0.022776,9.966250,0.001214,870073939049,2334726287892,96046139405,13107
1-0_N201649.bin,24,interleave,7,30855,0.020802,9.969785,0.001214,870147627392,2334746065312,96366165674,62354
1-0_N201649.bin,24,interleave,8,30855,0.023237,9.951782,0.001216,869316925881,2334676860483,96198307166,40862
1-0_N201649.bin,24,interleave,9,30855,0.022453,9.960390,0.001215,869974290983,2334717233711,96042251900,51214
1-0_N201649.bin,24,interleave,10,30855,0.021245,9.960608,0.001215,870325222467,2334713684007,96112577090,13557
1-0_N201649.bin,24,interleave,11,30855,0.021459,9.954313,0.001215,869968986680,2334694019477,95814802011,72162
1-0_N201649.bin,24,interleave,12,30855,0.023149,9.955862,0.001215,869772751238,2334718602471,95607339294,19422
1-0_N201649.bin,24,interleave,13,30855,0.022322,9.954641,0.001215,869607640471,2334689843829,95808377278,60709
1-0_N201649.bin,24,interleave,14,30855,0.021190,9.990093,0.001211,872990996080,2334714072444,96490768289,14603
1-0_N201649.bin,24,interleave,15,30855,0.023176,9.962092,0.001214,870237198579,2334713113683,95877490579,63731
1-0_N201649.bin,48,membind,1,58516,0.015427,9.921480,0.001219,1735312659701,4433199937849,183695231270,46515
1-0_N201649.bin,48,membind,2,58516,0.021081,9.913728,0.001220,1733462307163,4433255552915,182058700987,46362
1-0_N201649.bin,48,membind,3,58516,0.021301,9.929312,0.001219,1736500165071,4433298112506,185443712053,58497
1-0_N201649.bin,48,membind,4,58516,0.021285,9.941590,0.001217,1738725032234,4433432127854,182522506784,24123
1-0_N201649.bin,48,membind,5,58516,0.024383,9.916982,0.001220,1734372018745,4433265868730,183953726917,101149
1-0_N201649.bin,48,membind,6,58516,0.023924,9.966729,0.001214,1742267857267,4433356811686,187302504502,46512
1-0_N201649.bin,48,membind,7,58516,0.020956,9.923870,0.001219,1735194178848,4433225324457,182608022152,47477
1-0_N201649.bin,48,membind,8,58516,0.021113,9.917600,0.001220,1734349564208,4433225062426,182962251230,52713
1-0_N201649.bin,48,membind,9,58516,0.021301,9.944088,0.001217,1738970706241,4433481673059,184494025014,95268
1-0_N201649.bin,48,membind,10,58516,0.023840,9.939137,0.001217,1738270318663,4433428601524,182267998072,86671
1-0_N201649.bin,48,membind,11,58516,0.023109,9.949248,0.001216,1740163846927,4433303600312,184786022354,56509
1-0_N201649.bin,48,membind,12,58516,0.020738,9.923065,0.001219,1735549934664,4432970295021,182385574870,81362
1-0_N201649.bin,48,membind,13,58516,0.022531,9.920415,0.001220,1735273909951,4433414718650,182115324591,36381
1-0_N201649.bin,48,membind,14,58516,0.022107,9.909986,0.001221,1733418250625,4433130563739,182038368741,74311
1-0_N201649.bin,48,membind,15,58516,0.021988,9.927435,0.001219,1736437117966,4433437989393,182729232873,81864
1-0_N201649.bin,48,interleave,1,58713,0.015969,9.992979,0.001211,1747785709017,4448316674158,186390672767,92568
1-0_N201649.bin,48,interleave,2,58713,0.021215,9.957276,0.001215,1741480521426,4448274268762,184432539994,61919
1-0_N201649.bin,48,interleave,3,58713,0.021726,9.970845,0.001213,1743755825513,4448295071014,183636595698,106980
1-0_N201649.bin,48,interleave,4,58713,0.022690,9.964482,0.001214,1742722366516,4448323390871,183073322076,110050
1-0_N201649.bin,48,interleave,5,58713,0.022382,9.997060,0.001210,1748160355695,4448468343574,185567383619,92939
1-0_N201649.bin,48,interleave,6,58713,0.021835,9.979839,0.001212,1744813219559,4448416821060,183930022491,44078
1-0_N201649.bin,48,interleave,7,58713,0.021868,9.948441,0.001216,1739871566997,4448307071576,181833723489,24607
1-0_N201649.bin,48,interleave,8,58713,0.022449,9.995888,0.001210,1748034937868,4448583710210,184138719123,120586
1-0_N201649.bin,48,interleave,9,58713,0.022412,9.945766,0.001216,1739247384906,4448243933163,182610781802,52573
1-0_N201649.bin,48,interleave,10,58713,0.022637,9.991582,0.001211,1747493068653,4448632066858,184585180878,23799
1-0_N201649.bin,48,interleave,11,58713,0.021871,9.948468,0.001216,1739874068484,4448299531897,183405949906,49345
1-0_N201649.bin,48,interleave,12,58713,0.022250,9.997377,0.001210,1748628204884,4448571204674,185319567109,23640
1-0_N201649.bin,48,interleave,13,58713,0.022604,9.975255,0.001213,1744826024117,4448658315632,183343292015,47220
1-0_N201649.bin,48,interleave,14,58713,0.023023,9.973169,0.001213,1744453948867,4448325336384,185440967254,77484
1-0_N201649.bin,48,interleave,15,58713,0.022169,9.965592,0.001214,1743023255343,4448565513925,183828774348,23707
1-0_N28807.bin,1,membind,1,16590,0.006769,9.928615,0.000174,36102678556,179238051348,42859679,24855
1-0_N28807.bin,1,membind,2,16590,0.002437,9.918665,0.000174,36065881442,179238051327,39757582,24007
1-0_N28807.bin,1,membind,3,16590,0.002453,9.935056,0.000174,36123221310,179238051493,42288556,23984
1-0_N28807.bin,1,membind,4,16590,0.002364,9.917007,0.000174,36058070869,179238051285,39928192,24526
1-0_N28807.bin,1,membind,5,16590,0.002494,9.959566,0.000174,36212784257,179238051403,49352395,24389
1-0_N28807.bin,1,membind,6,16590,0.002408,9.911709,0.000174,36038445332,179238051273,40333676,38998
1-0_N28807.bin,1,membind,7,16590,0.002470,9.959331,0.000174,36214396172,179238051430,49761387,39057
1-0_N28807.bin,1,membind,8,16590,0.002460,9.924883,0.000174,36081769897,179238051275,39882785,23666
1-0_N28807.bin,1,membind,9,16590,0.002553,9.965244,0.000173,36235524478,179238051364,50771604,25070
1-0_N28807.bin,1,membind,10,16590,0.002539,9.919018,0.000174,36068799584,179238051432,40017940,23633
1-0_N28807.bin,1,membind,11,16590,0.002379,9.922042,0.000174,36080128686,179238051225,41473745,24294
1-0_N28807.bin,1,membind,12,16590,0.002471,9.914993,0.000174,36051761802,179238051149,39881491,24341
1-0_N28807.bin,1,membind,13,16590,0.002529,9.915171,0.000174,36047476597,179238051203,39965247,40651
1-0_N28807.bin,1,membind,14,16590,0.002420,9.926570,0.000174,36075043953,179238051376,40014684,40090
1-0_N28807.bin,1,membind,15,16590,0.002490,9.911625,0.000174,36040872135,179238051242,39504867,38278
1-0_N28807.bin,1,interleave,1,16732,0.002830,10.010542,0.000173,36400326207,180772216663,44816241,23422
1-0_N28807.bin,1,interleave,2,16732,0.002542,10.052230,0.000172,36551194257,180772216812,51812265,23508
1-0_N28807.bin,1,interleave,3,16732,0.002518,10.015292,0.000173,36394828102,180772216568,43719490,38046
1-0_N28807.bin,1,interleave,4,16732,0.002615,10.008214,0.000173,36390520829,180772216642,42583167,23229
1-0_N28807.bin,1,interleave,5,16732,0.002515,10.006989,0.000173,36387345746,180772216607,44299358,23478
1-0_N28807.bin,1,interleave,6,16732,0.002503,10.025690,0.000172,36454087307,180772216632,45151580,23278
1-0_N28807.bin,1,interleave,7,16732,0.002512,10.004695,0.000173,36380216561,180772216658,42858702,23334
1-0_N28807.bin,1,interleave,8,16732,0.002487,10.009005,0.000173,36393850385,180772216636,41577116,21822
1-0_N28807.bin,1,interleave,9,16732,0.002477,9.988255,0.000173,36318004073,180772216544,40365221,23849
1-0_N28807.bin,1,interleave,10,16732,0.002471,10.010448,0.000173,36400908621,180772216721,43039008,23787
1-0_N28807.bin,1,interleave,11,16732,0.002545,10.054393,0.000172,36561184053,180772216644,51768292,40022
1-0_N28807.bin,1,interleave,12,16732,0.002478,10.105876,0.000171,36747684537,180772216730,59769365,22349
1-0_N28807.bin,1,interleave,13,16732,0.002488,10.023087,0.000172,36445276426,180772216638,48130880,23154
1-0_N28807.bin,1,interleave,14,16732,0.002628,10.704720,0.000161,38928164363,180772217939,200256950,23355
1-0_N28807.bin,1,interleave,15,16732,0.002514,10.152738,0.000170,36917861870,180772216907,78897703,39863
1-0_N28807.bin,8,membind,1,130531,0.002772,9.929008,0.000174,289414620301,1410833802725,366455071,214943
1-0_N28807.bin,8,membind,2,130531,0.002733,9.933843,0.000174,289562576142,1410826566712,372988795,217458
1-0_N28807.bin,8,membind,3,130531,0.002719,10.022801,0.000172,292116632215,1410868941459,486259591,219457
1-0_N28807.bin,8,membind,4,130531,0.002722,10.033493,0.000172,292541595630,1410953229320,446035943,215081
1-0_N28807.bin,8,membind,5,130531,0.002662,9.941662,0.000174,289803916680,1410845284487,365313963,217786
1-0_N28807.bin,8,membind,6,130531,0.002704,10.113154,0.000171,294728062206,1410874132714,647433496,226243
1-0_N28807.bin,8,membind,7,130531,0.002695,10.256474,0.000169,298984229800,1411092122257,704615600,346055
1-0_N28807.bin,8,membind,8,130531,0.002708,9.992687,0.000173,291250610024,1410811670041,456590789,219738
1-0_N28807.bin,8,membind,9,130531,0.002719,9.935584,0.000174,289608537813,1410847316386,374321876,218724
1-0_N28807.bin,8,membind,10,130531,0.002694,9.925890,0.000174,289327857432,1410826092863,367155676,219249
1-0_N28807.bin,8,membind,11,130531,0.002735,9.938631,0.000174,289712906701,1410857905212,363622893,224244
1-0_N28807.bin,8,membind,12,130531,0.002702,9.949794,0.000174,290017383455,1410855972912,381154807,216052
1-0_N28807.bin,8,membind,13,130531,0.002727,9.988707,0.000173,291172516404,1410854613567,429843302,224775
1-0_N28807.bin,8,membind,14,130531,0.002712,9.953380,0.000174,290156185367,1410847469460,368632780,218750
1-0_N28807.bin,8,membind,15,130531,0.002695,9.939098,0.000174,289661568781,1410857762160,355547826,349307
1-0_N28807.bin,8,interleave,1,131156,0.002874,9.978087,0.000173,290837468527,1417577310788,367273964,210590
1-0_N28807.bin,8,interleave,2,131156,0.002780,9.984572,0.000173,291034655147,1417587367201,360318132,200207
1-0_N28807.bin,8,interleave,3,131156,0.002786,9.977831,0.000173,290826462383,1417603042825,355777894,205646
1-0_N28807.bin,8,interleave,4,131156,0.002784,9.977614,0.000173,290841583039,1417599420404,358741946,208522
1-0_N28807.bin,8,interleave,5,131156,0.002774,9.973378,0.000173,290696042817,1417584611908,362564653,206304
1-0_N28807.bin,8,interleave,6,131156,0.002800,9.982524,0.000173,290940503954,1417592266422,366223268,209670
1-0_N28807.bin,8,interleave,7,131156,0.002808,9.985598,0.000173,291088764507,1417595573435,361521505,206750
1-0_N28807.bin,8,interleave,8,131156,0.002758,9.979791,0.000173,290902892428,1417607628871,364554108,205036
1-0_N28807.bin,8,interleave,9,131156,0.002789,9.980798,0.000173,290917192791,1417591907063,359625268,206788
1-0_N28807.bin,8,interleave,10,131156,0.002772,9.970251,0.000173,290621981579,1417589275078,363028203,208230
1-0_N28807.bin,8,interleave,11,131156,0.002790,10.005930,0.000173,291620392640,1417597299748,394293941,208068
1-0_N28807.bin,8,interleave,12,131156,0.002765,9.987888,0.000173,291030227087,1417592072398,367724562,209600
1-0_N28807.bin,8,interleave,13,131156,0.002787,9.982686,0.000173,290935090686,1417569130115,355619645,206380
1-0_N28807.bin,8,interleave,14,131156,0.002786,9.981419,0.000173,290850291497,1417586793115,357940414,207727
1-0_N28807.bin,8,interleave,15,131156,0.002792,9.982880,0.000173,290946009497,1417589493216,356684821,208470
1-0_N28807.bin,24,membind,1,326022,0.002796,10.016365,0.000173,878356352630,3534512426297,659800423,374965
1-0_N28807.bin,24,membind,2,326022,0.002812,9.975557,0.000173,874742432048,3534410874346,445469123,525080
1-0_N28807.bin,24,membind,3,326022,0.002812,9.965572,0.000173,874287741863,3534338850782,506730930,800759
1-0_N28807.bin,24,membind,4,326022,0.002810,9.972570,0.000173,874583193279,3534357237388,478514091,774853
1-0_N28807.bin,24,membind,5,326022,0.002831,10.013474,0.000173,878065071477,3534611244786,534585949,277504
1-0_N28807.bin,24,membind,6,326022,0.002831,9.997534,0.000173,876728052805,3534521393208,476950836,452913
1-0_N28807.bin,24,membind,7,326022,0.002839,10.011222,0.000173,877937663287,3534545965361,602252260,362302
1-0_N28807.bin,24,membind,8,326022,0.002852,10.003105,0.000173,881594096117,3534699187110,710261651,272728
1-0_N28807.bin,24,membind,9,326022,0.002859,9.997675,0.000173,876981743829,3534495401722,482817312,248321
1-0_N28807.bin,24,membind,10,326022,0.002837,10.097638,0.000171,885458747032,3535091218053,604497449,205937
1-0_N28807.bin,24,membind,11,326022,0.002848,10.058631,0.000172,881747367522,3534915618518,554229706,205444
1-0_N28807.bin,24,membind,12,326022,0.002858,9.998937,0.000173,881331102858,3534873911107,561829437,780471
1-0_N28807.bin,24,membind,13,326022,0.002817,10.029472,0.000172,879634562216,3534796389578,485370910,204247
1-0_N28807.bin,24,membind,14,326022,0.002822,10.062678,0.000172,882561017469,3534938490761,585609932,519347
1-0_N28807.bin,24,membind,15,326022,0.002860,10.041186,0.000172,880389174711,3534814942084,509082951,202476
1-0_N28807.bin,24,interleave,1,326373,0.002935,10.050937,0.000172,881119437796,3538611973477,517927922,200765
1-0_N28807.bin,24,interleave,2,326373,0.002862,9.996734,0.000173,881048682932,3538593323220,515859803,493462
1-0_N28807.bin,24,interleave,3,326373,0.002849,10.044668,0.000172,880676550058,3538585042047,454820566,525502
1-0_N28807.bin,24,interleave,4,326373,0.002884,10.061144,0.000172,882395046232,3538531314150,595006689,202454
1-0_N28807.bin,24,interleave,5,326373,0.002898,10.016584,0.000173,880609985494,3538571587057,458848316,203631
1-0_N28807.bin,24,interleave,6,326373,0.002912,10.049024,0.000172,881330015505,3538607644807,475443007,191505
1-0_N28807.bin,24,interleave,7,326373,0.002933,10.064740,0.000172,882436440826,3538593215472,549275671,201672
1-0_N28807.bin,24,interleave,8,326373,0.002877,10.047848,0.000172,881024111705,3538620760105,430459275,205509
1-0_N28807.bin,24,interleave,9,326373,0.002924,10.075225,0.000172,883621450945,3538686366459,571348200,506535
1-0_N28807.bin,24,interleave,10,326373,0.002906,10.033907,0.000172,879859409768,3538457880914,508552441,205675
1-0_N28807.bin,24,interleave,11,326373,0.002916,10.002990,0.000173,881647596145,3538598217465,495216599,200890
1-0_N28807.bin,24,interleave,12,326373,0.002914,10.034403,0.000172,879724911909,3538521679209,446463286,194283
1-0_N28807.bin,24,interleave,13,326373,0.002926,10.029395,0.000172,879658655276,3538528058247,477073693,203723
1-0_N28807.bin,24,interleave,14,326373,0.002883,10.058736,0.000172,882032026672,3538665030684,453972351,205919
1-0_N28807.bin,24,interleave,15,326373,0.002918,10.027115,0.000172,883773116624,3538668882483,632178422,242670
1-0_N28807.bin,48,membind,1,419215,0.002886,10.216993,0.000169,1793764390968,4589473072193,846486563,794876
1-0_N28807.bin,48,membind,2,419215,0.002957,10.227756,0.000169,1795154723957,4589377856271,872627000,928142
1-0_N28807.bin,48,membind,3,419215,0.003139,10.188746,0.000170,1792755699872,4589192020552,918034415,841818
1-0_N28807.bin,48,membind,4,419215,0.002902,10.221071,0.000169,1794591618438,4589675470693,712480620,807630
1-0_N28807.bin,48,membind,5,419215,0.002997,10.221280,0.000169,1794474409729,4589518523319,737979235,1184782
1-0_N28807.bin,48,membind,6,419215,0.002992,10.228158,0.000169,1796080074824,4589783838550,693383957,1197644
1-0_N28807.bin,48,membind,7,419215,0.003059,10.195025,0.000170,1789746181630,4589348954230,684153810,1189846
1-0_N28807.bin,48,membind,8,419215,0.003030,10.216127,0.000169,1794287211623,4589660992174,696201614,789634
1-0_N28807.bin,48,membind,9,419215,0.003045,10.179028,0.000170,1787319548231,4589225375054,808602220,779699
1-0_N28807.bin,48,membind,10,419215,0.003016,10.178521,0.000170,1795849512817,4589693333927,787338843,270003
1-0_N28807.bin,48,membind,11,419215,0.002942,10.179347,0.000170,1786778014507,4589115164197,731535866,274660
1-0_N28807.bin,48,membind,12,419215,0.003004,10.125087,0.000171,1786607286241,4589003631524,748676858,275672
1-0_N28807.bin,48,membind,13,419215,0.003133,10.176824,0.000170,1786441296568,4589115921907,741735371,271340
1-0_N28807.bin,48,membind,14,419215,0.002964,10.229860,0.000169,1795560656497,4589667376447,778207573,271205
1-0_N28807.bin,48,membind,15,419215,0.003121,10.186899,0.000170,1788074081774,4589293744648,704100559,272245
1-0_N28807.bin,48,interleave,1,411523,0.002988,10.017282,0.000173,1758319224398,4505211980997,682741327,670123
1-0_N28807.bin,48,interleave,2,411523,0.002890,9.993748,0.000173,1753552081936,4504851008413,797724682,259498
1-0_N28807.bin,48,interleave,3,411523,0.002869,9.984903,0.000173,1753054358683,4504831087038,719659275,647755
1-0_N28807.bin,48,interleave,4,411523,0.002891,9.994086,0.000173,1754524293542,4504995195543,709838066,266220
1-0_N28807.bin,48,interleave,5,411523,0.002883,10.009199,0.000173,1756477654740,4504940715753,783267847,265521
1-0_N28807.bin,48,interleave,6,411523,0.002895,9.963372,0.000173,1750913179913,4504640040731,700753423,631213
1-0_N28807.bin,48,interleave,7,411523,0.002876,10.017451,0.000173,1757461055955,4505109278957,803505327,664842
1-0_N28807.bin,48,interleave,8,411523,0.002888,9.940533,0.000174,1749772233460,4504498643781,745985135,268187
1-0_N28807.bin,48,interleave,9,411523,0.002867,9.996698,0.000173,1754561621190,4504807201407,902740368,266757
1-0_N28807.bin,48,interleave,10,411523,0.002927,9.967349,0.000173,1749779426446,4504656280255,676661843,269809
1-0_N28807.bin,48,interleave,11,411523,0.002911,9.985996,0.000173,1752564077289,4504664354125,880277247,280301
1-0_N28807.bin,48,interleave,12,411523,0.002917,9.973421,0.000173,1750667087030,4504650079979,701947223,628398
1-0_N28807.bin,48,interleave,13,411523,0.002926,9.953381,0.000174,1747292847650,4504395743122,773313021,279034
1-0_N28807.bin,48,interleave,14,411523,0.002912,10.072734,0.000172,1767295839040,4505397251182,993850694,269652
1-0_N28807.bin,48,interleave,15,411523,0.002918,10.043478,0.000172,1762840482517,4505424822052,726594147,284740
1-0_N432105.bin,1,membind,1,547,0.032185,9.990144,0.002595,36312989816,88636300978,5500066312,210852
1-0_N432105.bin,1,membind,2,547,0.023775,9.990309,0.002595,36314069578,88636300980,5505897989,222710
1-0_N432105.bin,1,membind,3,547,0.023165,9.981715,0.002597,36280028558,88636300974,5499320618,200550
1-0_N432105.bin,1,membind,4,547,0.023102,10.023813,0.002586,36429773425,88636301008,5504073968,227576
1-0_N432105.bin,1,membind,5,547,0.023342,9.976814,0.002599,36267321107,88636300954,5498967697,217798
1-0_N432105.bin,1,membind,6,547,0.023305,9.985960,0.002596,36299089608,88636300924,5503872735,194014
1-0_N432105.bin,1,membind,7,547,0.023503,9.978306,0.002598,36269695732,88636300948,5499946836,204822
1-0_N432105.bin,1,membind,8,547,0.023401,10.004503,0.002591,36368134386,88636301006,5504083222,204347
1-0_N432105.bin,1,membind,9,547,0.023336,10.004117,0.002592,36359384348,88636300997,5499987275,199191
1-0_N432105.bin,1,membind,10,547,0.023142,9.991066,0.002595,36318527083,88636300971,5503331409,222964
1-0_N432105.bin,1,membind,11,547,0.023113,9.978540,0.002598,36269952531,88636300914,5499330422,213461
1-0_N432105.bin,1,membind,12,547,0.023073,10.009187,0.002590,36381343316,88636300997,5503815020,212970
1-0_N432105.bin,1,membind,13,547,0.023117,10.003407,0.002592,36356458778,88636300972,5498880885,204157
1-0_N432105.bin,1,membind,14,547,0.023065,9.998394,0.002593,36337505668,88636300969,5503652445,201340
1-0_N432105.bin,1,membind,15,547,0.023313,9.988799,0.002596,36303537031,88636300960,5499865653,230070
1-0_N432105.bin,1,interleave,1,545,0.023362,9.949727,0.002606,36159192042,88312219441,5484883259,271772
1-0_N432105.bin,1,interleave,2,545,0.023229,9.952959,0.002605,36214625971,88312219444,5496774722,268969
1-0_N432105.bin,1,interleave,3,545,0.023338,9.947758,0.002606,36154569249,88312219447,5486324604,277442
1-0_N432105.bin,1,interleave,4,545,0.023377,9.949880,0.002606,36146726854,88312219463,5491155221,298786
1-0_N432105.bin,1,interleave,5,545,0.023323,9.949992,0.002606,36150309997,88312219520,5485098371,272130
1-0_N432105.bin,1,interleave,6,545,0.023275,9.967503,0.002601,36244176644,88312219455,5498759093,264442
1-0_N432105.bin,1,interleave,7,545,0.023069,9.967853,0.002601,36227415312,88312219477,5486567860,266509
1-0_N432105.bin,1,interleave,8,545,0.023207,9.967368,0.002601,36227920762,88312219492,5491568530,268738
1-0_N432105.bin,1,interleave,9,545,0.023284,9.954856,0.002604,36188502125,88312219493,5486610368,262498
1-0_N432105.bin,1,interleave,10,545,0.023363,9.958434,0.002603,36231553133,88312219505,5498300254,279629
1-0_N432105.bin,1,interleave,11,545,0.023080,9.978630,0.002598,36267509659,88312219486,5485646772,273608
1-0_N432105.bin,1,interleave,12,545,0.023233,9.942147,0.002608,36140508275,88312219430,5489649514,268718
1-0_N432105.bin,1,interleave,13,545,0.023065,9.957891,0.002604,36196454776,88312219428,5484154928,263992
1-0_N432105.bin,1,interleave,14,545,0.023313,9.935958,0.002609,36155235839,88312219390,5496265144,245779
1-0_N432105.bin,1,interleave,15,545,0.023170,9.960995,0.002603,36208926959,88312219514,5485086416,252039
1-0_N432105.bin,8,membind,1,2608,0.023145,9.792264,0.002648,285189127363,422729337046,26289253236,62452
1-0_N432105.bin,8,membind,2,2608,0.023231,9.767208,0.002654,284462657617,422738266248,26287463133,69858
1-0_N432105.bin,8,membind,3,2608,0.023224,9.766800,0.002655,284430333969,422742889035,26289712570,65203
1-0_N432105.bin,8,membind,4,2608,0.023173,9.767515,0.002654,284435862187,422733940007,26279538901,47884
1-0_N432105.bin,8,membind,5,2608,0.023247,9.761230,0.002656,284281282702,422730830525,26280764223,46751
1-0_N432105.bin,8,membind,6,2608,0.023325,10.244307,0.002531,298397101962,422796563267,26275016925,42842
1-0_N432105.bin,8,membind,7,2608,0.023087,10.184038,0.002546,296629796035,422788751687,26265016768,58704
1-0_N432105.bin,8,membind,8,2608,0.023157,10.469366,0.002476,305009695916,422786275933,26294818837,52314
1-0_N432105.bin,8,membind,9,2608,0.023352,10.009237,0.002590,291517070160,422759423055,26274616689,43462
1-0_N432105.bin,8,membind,10,2608,0.023404,9.761060,0.002656,284263014532,422730718864,26289066822,72278
1-0_N432105.bin,8,membind,11,2608,0.023204,9.859052,0.002630,287152897662,422750869306,26289215471,45038
1-0_N432105.bin,8,membind,12,2608,0.023232,9.763551,0.002655,284349110039,422729822799,26285933822,81636
1-0_N432105.bin,8,membind,13,2608,0.023291,9.810454,0.002643,285757785159,422736955930,26278891126,46384
1-0_N432105.bin,8,membind,14,2608,0.023193,9.767278,0.002654,284471457439,422742826018,26281616244,47827
1-0_N432105.bin,8,membind,15,2608,0.023151,9.764049,0.002655,284364924792,422741596131,26272171497,28022
1-0_N432105.bin,8,interleave,1,2732,0.023545,10.745434,0.002413,313031576483,442913588382,27548746274,82316
1-0_N432105.bin,8,interleave,2,2732,0.023435,10.730886,0.002416,312630078743,442912918232,27521398235,35551
1-0_N432105.bin,8,interleave,3,2732,0.023486,10.225386,0.002535,297777076474,442827963275,27554021977,68104
1-0_N432105.bin,8,interleave,4,2732,0.023529,10.246190,0.002530,298401462256,442845677865,27530425890,59233
1-0_N432105.bin,8,interleave,5,2732,0.023419,10.247879,0.002530,298450985084,442843013764,27554179174,63676
1-0_N432105.bin,8,interleave,6,2732,0.023425,10.228388,0.002535,297884734671,442833806981,27532088103,45738
1-0_N432105.bin,8,interleave,7,2732,0.023216,10.224081,0.002536,297745137058,442826414350,27555627291,50055
1-0_N432105.bin,8,interleave,8,2732,0.023490,10.245701,0.002530,298395104417,442845718757,27521936005,56222
1-0_N432105.bin,8,interleave,9,2732,0.023502,10.716853,0.002419,312222346854,442918934048,27556731309,63279
1-0_N432105.bin,8,interleave,10,2732,0.023581,10.222865,0.002536,297752409975,442827480137,27532837514,67730
1-0_N432105.bin,8,interleave,11,2732,0.023452,10.223404,0.002536,297749453201,442828790026,27536757600,56137
